results_block correlations report | dataset=bvcc
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
26     w2v2-base + Conv          91caa           random    long_pause      0.204677    0.351648    0.282051    13
26     w2v2-base + Conv          91caa           random    long_pause_noi  0.036570    0.159341    0.153846    13
26     w2v2-base + Conv          91caa           random    no_pause        0.162879    -0.010989   0.025641    13
26     w2v2-base + Conv          91caa           random    original        0.200810    0.181319    0.153846    13
26     w2v2-base + Conv          d81da           random    long_pause      0.891744    0.899288    0.751323    28
26     w2v2-base + Conv          d81da           random    long_pause_noi  -0.776890   -0.688560   -0.502646   28
26     w2v2-base + Conv          d81da           random    no_pause        0.863531    0.938697    0.814815    28
26     w2v2-base + Conv          d81da           random    original        0.759149    0.931582    0.820106    28
26     w2v2-base + Conv          6c11c           reverse   long_pause      -0.699569   -0.585784   -0.485294   17
26     w2v2-base + Conv          6c11c           reverse   long_pause_noi  -0.670245   -0.426471   -0.294118   17
26     w2v2-base + Conv          6c11c           reverse   no_pause        -0.531972   -0.507353   -0.426471   17
26     w2v2-base + Conv          6c11c           reverse   original        -0.485367   -0.492647   -0.426471   17
26     w2v2-base + Conv          78aec           reverse   long_pause      0.020241    0.055701    0.023810    31
26     w2v2-base + Conv          78aec           reverse   long_pause_noi  -0.306502   -0.398426   -0.234023   31
26     w2v2-base + Conv          78aec           reverse   no_pause        0.283090    0.448840    0.261910    31
26     w2v2-base + Conv          78aec           reverse   original        0.135482    0.284763    0.179657    31
26     w2v2-base + Conv          83aed           reverse   long_pause      0.868906    0.522059    0.397059    17
26     w2v2-base + Conv          83aed           reverse   long_pause_noi  0.652554    0.448529    0.352941    17
26     w2v2-base + Conv          83aed           reverse   no_pause        0.858045    0.409314    0.308824    17
26     w2v2-base + Conv          83aed           reverse   original        0.836461    0.394608    0.308824    17
26     w2v2-base + Conv          8f532           reverse   long_pause      0.587731    -0.375958   -0.323626   31
26     w2v2-base + Conv          8f532           reverse   long_pause_noi  0.943409    0.896733    0.737868    31
26     w2v2-base + Conv          8f532           reverse   no_pause        0.400096    -0.346107   -0.289106   31
26     w2v2-base + Conv          8f532           reverse   original        0.093654    -0.373134   -0.332256   31
26     w2v2-base + Conv          91caa           reverse   long_pause      -0.357379   -0.472527   -0.307692   13
26     w2v2-base + Conv          91caa           reverse   long_pause_noi  -0.508720   -0.417582   -0.282051   13
26     w2v2-base + Conv          91caa           reverse   no_pause        -0.316132   -0.241758   -0.179487   13
26     w2v2-base + Conv          91caa           reverse   original        -0.268277   -0.269231   -0.179487   13
26     w2v2-base + Conv          d81da           reverse   long_pause      0.132669    0.704368    0.590434    28
26     w2v2-base + Conv          d81da           reverse   long_pause_noi  -0.592274   -0.676161   -0.494688   28
26     w2v2-base + Conv          d81da           reverse   no_pause        0.640224    0.747364    0.643626    28
26     w2v2-base + Conv          d81da           reverse   original        0.693546    0.683281    0.585115    28
26     w2v2-base + Conv          6c11c           forward   long_pause      0.955079    0.832618    0.671591    17
26     w2v2-base + Conv          6c11c           forward   long_pause_noi  0.934105    0.820356    0.642071    17
26     w2v2-base + Conv          6c11c           forward   no_pause        0.937799    0.916003    0.760153    17
26     w2v2-base + Conv          6c11c           forward   original        0.896450    0.880442    0.686352    17
26     w2v2-base + Conv          78aec           forward   long_pause      0.786821    0.044758    0.015054    31
26     w2v2-base + Conv          78aec           forward   long_pause_noi  0.827866    -0.020161   -0.058065   31
26     w2v2-base + Conv          78aec           forward   no_pause        0.872231    0.237500    0.221505    31
26     w2v2-base + Conv          78aec           forward   original        0.859045    0.360484    0.307527    31
26     w2v2-base + Conv          83aed           forward   long_pause      0.115504    0.500000    0.426471    17
26     w2v2-base + Conv          83aed           forward   long_pause_noi  0.176701    0.522059    0.455882    17
26     w2v2-base + Conv          83aed           forward   no_pause        0.076352    0.517157    0.455882    17
26     w2v2-base + Conv          83aed           forward   original        0.186795    0.446078    0.382353    17
26     w2v2-base + Conv          8f532           forward   long_pause      -0.266762   -0.680516   -0.513487   31
26     w2v2-base + Conv          8f532           forward   long_pause_noi  0.504740    0.213796    0.142396    31
26     w2v2-base + Conv          8f532           forward   no_pause        -0.306858   -0.643001   -0.461707   31
26     w2v2-base + Conv          8f532           forward   original        -0.300721   -0.688181   -0.522117   31
26     w2v2-base + Conv          91caa           forward   long_pause      0.428484    0.186813    0.153846    13
26     w2v2-base + Conv          91caa           forward   long_pause_noi  0.714078    0.087912    0.025641    13
26     w2v2-base + Conv          91caa           forward   no_pause        0.823302    0.472527    0.384615    13
26     w2v2-base + Conv          91caa           forward   original        0.540304    0.181319    0.230769    13
26     w2v2-base + Conv          d81da           forward   long_pause      0.133862    0.532859    0.486060    28
26     w2v2-base + Conv          d81da           forward   long_pause_noi  -0.668382   -0.136911   -0.103586   28
26     w2v2-base + Conv          d81da           forward   no_pause        0.258046    0.579409    0.539181    28
26     w2v2-base + Conv          d81da           forward   original        0.273974    0.557503    0.486060    28
27     w2v2-large + Conv         6c11c           random    long_pause      -0.549453   -0.857843   -0.661765   17
27     w2v2-large + Conv         6c11c           random    long_pause_noi  -0.423898   -0.808824   -0.602941   17
27     w2v2-large + Conv         6c11c           random    no_pause        -0.483339   -0.666667   -0.441176   17
27     w2v2-large + Conv         6c11c           random    original        -0.467103   -0.425506   -0.214024   17
27     w2v2-large + Conv         78aec           random    long_pause      0.431216    0.647848    0.469322    31
27     w2v2-large + Conv         78aec           random    long_pause_noi  -0.093280   -0.080048   -0.064586   31
27     w2v2-large + Conv         78aec           random    no_pause        0.494014    0.736163    0.576965    31
27     w2v2-large + Conv         78aec           random    original        0.540567    0.751084    0.572659    31
27     w2v2-large + Conv         83aed           random    long_pause      -0.364551   0.245098    0.264706    17
27     w2v2-large + Conv         83aed           random    long_pause_noi  -0.099418   0.193627    0.132353    17
27     w2v2-large + Conv         83aed           random    no_pause        -0.387577   0.245098    0.294118    17
27     w2v2-large + Conv         83aed           random    original        -0.415015   0.205882    0.220588    17
27     w2v2-large + Conv         8f532           random    long_pause      -0.587536   -0.585081   -0.436559   31
27     w2v2-large + Conv         8f532           random    long_pause_noi  -0.255860   0.366532    0.294624    31
27     w2v2-large + Conv         8f532           random    no_pause        -0.644987   -0.608065   -0.458065   31
27     w2v2-large + Conv         8f532           random    original        -0.676505   -0.622177   -0.458065   31
27     w2v2-large + Conv         91caa           random    long_pause      0.507054    0.719780    0.512821    13
27     w2v2-large + Conv         91caa           random    long_pause_noi  0.348278    0.467033    0.333333    13
27     w2v2-large + Conv         91caa           random    no_pause        0.452374    0.708791    0.487179    13
27     w2v2-large + Conv         91caa           random    original        0.395626    0.445055    0.307692    13
27     w2v2-large + Conv         d81da           random    long_pause      0.319835    0.615216    0.470899    28
27     w2v2-large + Conv         d81da           random    long_pause_noi  -0.341249   0.129174    0.084656    28
27     w2v2-large + Conv         d81da           random    no_pause        0.843279    0.865353    0.703704    28
27     w2v2-large + Conv         d81da           random    original        0.859396    0.860974    0.682540    28
27     w2v2-large + Conv         6c11c           reverse   long_pause      -0.669525   -0.602941   -0.529412   17
27     w2v2-large + Conv         6c11c           reverse   long_pause_noi  -0.887669   -0.389706   -0.279412   17
27     w2v2-large + Conv         6c11c           reverse   no_pause        -0.658898   -0.424020   -0.367647   17
27     w2v2-large + Conv         6c11c           reverse   original        -0.636831   -0.495098   -0.455882   17
27     w2v2-large + Conv         78aec           reverse   long_pause      0.241741    0.292432    0.227278    31
27     w2v2-large + Conv         78aec           reverse   long_pause_noi  0.156464    0.102926    0.075759    31
27     w2v2-large + Conv         78aec           reverse   no_pause        0.241525    0.349142    0.222948    31
27     w2v2-large + Conv         78aec           reverse   original        0.459167    0.463169    0.318189    31
27     w2v2-large + Conv         83aed           reverse   long_pause      0.320586    0.178922    0.117647    17
27     w2v2-large + Conv         83aed           reverse   long_pause_noi  -0.293922   0.071078    0.088235    17
27     w2v2-large + Conv         83aed           reverse   no_pause        0.787926    0.487745    0.367647    17
27     w2v2-large + Conv         83aed           reverse   original        0.811633    0.316176    0.205882    17
27     w2v2-large + Conv         8f532           reverse   long_pause      -0.395365   -0.619605   -0.491912   31
27     w2v2-large + Conv         8f532           reverse   long_pause_noi  0.931700    0.826140    0.655883    31
27     w2v2-large + Conv         8f532           reverse   no_pause        0.066859    -0.623235   -0.500542   31
27     w2v2-large + Conv         8f532           reverse   original        -0.314039   -0.665994   -0.539377   31
27     w2v2-large + Conv         91caa           reverse   long_pause      -0.212594   -0.318681   -0.153846   13
27     w2v2-large + Conv         91caa           reverse   long_pause_noi  -0.418553   -0.351648   -0.256410   13
27     w2v2-large + Conv         91caa           reverse   no_pause        0.030344    0.054945    -0.051282   13
27     w2v2-large + Conv         91caa           reverse   original        0.308141    0.153846    0.076923    13
27     w2v2-large + Conv         d81da           reverse   long_pause      -0.474595   -0.345885   -0.265961   28
27     w2v2-large + Conv         d81da           reverse   long_pause_noi  -0.709233   -0.722169   -0.553199   28
27     w2v2-large + Conv         d81da           reverse   no_pause        -0.037782   0.319595    0.212769    28
27     w2v2-large + Conv         d81da           reverse   original        0.129963    0.292209    0.202131    28
27     w2v2-large + Conv         6c11c           forward   long_pause      0.022118    -0.187615   -0.154983   17
27     w2v2-large + Conv         6c11c           forward   long_pause_noi  0.907052    0.822808    0.656831    17
27     w2v2-large + Conv         6c11c           forward   no_pause        0.759956    0.532189    0.346866    17
27     w2v2-large + Conv         6c11c           forward   original        0.657771    0.511343    0.332106    17
27     w2v2-large + Conv         78aec           forward   long_pause      0.959518    0.167339    0.139785    31
27     w2v2-large + Conv         78aec           forward   long_pause_noi  0.879398    -0.025403   -0.040860   31
27     w2v2-large + Conv         78aec           forward   no_pause        0.963315    0.310081    0.268817    31
27     w2v2-large + Conv         78aec           forward   original        0.964311    0.265726    0.230108    31
27     w2v2-large + Conv         83aed           forward   long_pause      0.460894    0.458333    0.367647    17
27     w2v2-large + Conv         83aed           forward   long_pause_noi  0.576843    0.431373    0.352941    17
27     w2v2-large + Conv         83aed           forward   no_pause        0.480467    0.509804    0.411765    17
27     w2v2-large + Conv         83aed           forward   original        0.550047    0.620098    0.558824    17
27     w2v2-large + Conv         8f532           forward   long_pause      -0.433362   -0.803953   -0.591157   31
27     w2v2-large + Conv         8f532           forward   long_pause_noi  0.718395    0.409843    0.297736    31
27     w2v2-large + Conv         8f532           forward   no_pause        -0.301934   -0.735781   -0.565267   31
27     w2v2-large + Conv         8f532           forward   original        -0.268880   -0.670432   -0.517802   31
27     w2v2-large + Conv         91caa           forward   long_pause      -0.136256   0.175824    0.102564    13
27     w2v2-large + Conv         91caa           forward   long_pause_noi  0.695648    0.313187    0.230769    13
27     w2v2-large + Conv         91caa           forward   no_pause        0.934155    0.582418    0.461538    13
27     w2v2-large + Conv         91caa           forward   original        0.910411    0.576923    0.461538    13
27     w2v2-large + Conv         d81da           forward   long_pause      -0.355964   0.181818    0.140771    28
27     w2v2-large + Conv         d81da           forward   long_pause_noi  -0.531518   -0.180175   -0.124835   28
27     w2v2-large + Conv         d81da           forward   no_pause        -0.183690   0.132530    0.108899    28
27     w2v2-large + Conv         d81da           forward   original        -0.363422   -0.168127   -0.135459   28

2) correlations to target — global running mean
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
18     w2v2-base + Transformer   6c11c           random    long_pause      -0.232799   0.448529    0.352941    17
18     w2v2-base + Transformer   6c11c           random    long_pause_noi  -0.298962   0.053922    0.088235    17
18     w2v2-base + Transformer   6c11c           random    no_pause        -0.116184   0.519608    0.426471    17
18     w2v2-base + Transformer   6c11c           random    original        -0.239028   0.473039    0.367647    17
18     w2v2-base + Transformer   78aec           random    long_pause      0.264308    0.421010    0.335845    31
18     w2v2-base + Transformer   78aec           random    long_pause_noi  -0.210056   -0.028834   -0.008611   31
18     w2v2-base + Transformer   78aec           random    no_pause        0.144637    -0.052828   -0.030140   31
18     w2v2-base + Transformer   78aec           random    original        0.062376    -0.076822   -0.060280   31
18     w2v2-base + Transformer   83aed           random    long_pause      -0.612280   -0.338235   -0.264706   17
18     w2v2-base + Transformer   83aed           random    long_pause_noi  -0.594983   -0.247549   -0.205882   17
18     w2v2-base + Transformer   83aed           random    no_pause        -0.618662   -0.242647   -0.161765   17
18     w2v2-base + Transformer   83aed           random    original        -0.620140   -0.296569   -0.235294   17
18     w2v2-base + Transformer   8f532           random    long_pause      -0.720561   -0.424194   -0.311828   31
18     w2v2-base + Transformer   8f532           random    long_pause_noi  -0.286922   0.378629    0.307527    31
18     w2v2-base + Transformer   8f532           random    no_pause        -0.736597   -0.524597   -0.380645   31
18     w2v2-base + Transformer   8f532           random    original        -0.720113   -0.541129   -0.406452   31
18     w2v2-base + Transformer   91caa           random    long_pause      0.164993    -0.038462   -0.025641   13
18     w2v2-base + Transformer   91caa           random    long_pause_noi  0.143650    -0.142857   -0.076923   13
18     w2v2-base + Transformer   91caa           random    no_pause        0.146954    -0.098901   -0.051282   13
18     w2v2-base + Transformer   91caa           random    original        0.186181    0.126374    0.128205    13
18     w2v2-base + Transformer   d81da           random    long_pause      0.527679    0.396278    0.275132    28
18     w2v2-base + Transformer   d81da           random    long_pause_noi  -0.707098   -0.624521   -0.460317   28
18     w2v2-base + Transformer   d81da           random    no_pause        0.844804    0.951834    0.846561    28
18     w2v2-base + Transformer   d81da           random    original        0.857742    0.940887    0.820106    28
18     w2v2-base + Transformer   6c11c           reverse   long_pause      -0.166647   0.132353    0.147059    17
18     w2v2-base + Transformer   6c11c           reverse   long_pause_noi  -0.342124   0.154412    0.161765    17
18     w2v2-base + Transformer   6c11c           reverse   no_pause        0.154641    0.480392    0.352941    17
18     w2v2-base + Transformer   6c11c           reverse   original        0.091986    -0.110294   -0.132353   17
18     w2v2-base + Transformer   78aec           reverse   long_pause      -0.059452   -0.068416   -0.015152   31
18     w2v2-base + Transformer   78aec           reverse   long_pause_noi  -0.373759   -0.422604   -0.205632   31
18     w2v2-base + Transformer   78aec           reverse   no_pause        -0.161199   -0.203229   -0.114721   31
18     w2v2-base + Transformer   78aec           reverse   original        -0.133604   -0.130373   -0.062772   31
18     w2v2-base + Transformer   83aed           reverse   long_pause      -0.161391   -0.365196   -0.352941   17
18     w2v2-base + Transformer   83aed           reverse   long_pause_noi  -0.131881   -0.367647   -0.352941   17
18     w2v2-base + Transformer   83aed           reverse   no_pause        0.514147    -0.095588   -0.161765   17
18     w2v2-base + Transformer   83aed           reverse   original        0.256602    -0.093137   -0.147059   17
18     w2v2-base + Transformer   8f532           reverse   long_pause      -0.693034   -0.864810   -0.666667   31
18     w2v2-base + Transformer   8f532           reverse   long_pause_noi  0.886981    0.918483    0.770563    31
18     w2v2-base + Transformer   8f532           reverse   no_pause        -0.707047   -0.884181   -0.692641   31
18     w2v2-base + Transformer   8f532           reverse   original        -0.699152   -0.893059   -0.692641   31
18     w2v2-base + Transformer   91caa           reverse   long_pause      -0.143135   -0.087912   -0.102564   13
18     w2v2-base + Transformer   91caa           reverse   long_pause_noi  -0.306825   -0.175824   -0.128205   13
18     w2v2-base + Transformer   91caa           reverse   no_pause        -0.012507   -0.010989   -0.025641   13
18     w2v2-base + Transformer   91caa           reverse   original        -0.029500   -0.049451   -0.051282   13
18     w2v2-base + Transformer   d81da           reverse   long_pause      0.085318    0.580627    0.437918    28
18     w2v2-base + Transformer   d81da           reverse   long_pause_noi  -0.485660   -0.439512   -0.352470   28
18     w2v2-base + Transformer   d81da           reverse   no_pause        0.678813    0.714892    0.614153    28
18     w2v2-base + Transformer   d81da           reverse   original        0.699568    0.705576    0.592791    28
18     w2v2-base + Transformer   6c11c           forward   long_pause      0.753776    0.687922    0.479708    17
18     w2v2-base + Transformer   6c11c           forward   long_pause_noi  0.819558    0.767627    0.568270    17
18     w2v2-base + Transformer   6c11c           forward   no_pause        -0.055613   0.137339    0.169743    17
18     w2v2-base + Transformer   6c11c           forward   original        -0.138459   -0.132434   -0.051661   17
18     w2v2-base + Transformer   78aec           forward   long_pause      0.907396    0.085887    0.036559    31
18     w2v2-base + Transformer   78aec           forward   long_pause_noi  0.835796    -0.029839   -0.083871   31
18     w2v2-base + Transformer   78aec           forward   no_pause        0.846162    0.191129    0.092473    31
18     w2v2-base + Transformer   78aec           forward   original        0.863396    0.195161    0.122581    31
18     w2v2-base + Transformer   83aed           forward   long_pause      -0.780172   -0.678922   -0.485294   17
18     w2v2-base + Transformer   83aed           forward   long_pause_noi  -0.756273   -0.676471   -0.485294   17
18     w2v2-base + Transformer   83aed           forward   no_pause        -0.795708   -0.715686   -0.529412   17
18     w2v2-base + Transformer   83aed           forward   original        -0.813227   -0.715686   -0.529412   17
18     w2v2-base + Transformer   8f532           forward   long_pause      -0.693824   -0.790960   -0.614719   31
18     w2v2-base + Transformer   8f532           forward   long_pause_noi  0.699823    0.878128    0.709957    31
18     w2v2-base + Transformer   8f532           forward   no_pause        -0.735073   -0.844633   -0.653680   31
18     w2v2-base + Transformer   8f532           forward   original        -0.741186   -0.850686   -0.662338   31
18     w2v2-base + Transformer   91caa           forward   long_pause      0.807399    0.362637    0.282051    13
18     w2v2-base + Transformer   91caa           forward   long_pause_noi  0.769826    0.126374    0.102564    13
18     w2v2-base + Transformer   91caa           forward   no_pause        0.764346    0.384615    0.333333    13
18     w2v2-base + Transformer   91caa           forward   original        0.726772    0.362637    0.282051    13
18     w2v2-base + Transformer   d81da           forward   long_pause      -0.042552   0.383562    0.301333    28
18     w2v2-base + Transformer   d81da           forward   long_pause_noi  -0.584784   0.015342    0.008000    28
18     w2v2-base + Transformer   d81da           forward   no_pause        0.437198    0.572055    0.466667    28
18     w2v2-base + Transformer   d81da           forward   original        0.467959    0.612055    0.482667    28
19     w2v2-large + Transformer  6c11c           random    long_pause      -0.355937   -0.105392   0.000000    17
19     w2v2-large + Transformer  6c11c           random    long_pause_noi  -0.381972   -0.522059   -0.397059   17
19     w2v2-large + Transformer  6c11c           random    no_pause        -0.249776   0.102941    0.147059    17
19     w2v2-large + Transformer  6c11c           random    original        -0.282946   0.004902    0.102941    17
19     w2v2-large + Transformer  78aec           random    long_pause      0.553775    0.680311    0.542519    31
19     w2v2-large + Transformer  78aec           random    long_pause_noi  0.011388    0.262728    0.185145    31
19     w2v2-large + Transformer  78aec           random    no_pause        0.626428    0.760762    0.620022    31
19     w2v2-large + Transformer  78aec           random    original        0.589411    0.760561    0.620022    31
19     w2v2-large + Transformer  83aed           random    long_pause      -0.327118   0.051471    0.044118    17
19     w2v2-large + Transformer  83aed           random    long_pause_noi  -0.317765   0.007353    -0.014706   17
19     w2v2-large + Transformer  83aed           random    no_pause        -0.205073   0.105392    0.088235    17
19     w2v2-large + Transformer  83aed           random    original        -0.237163   0.093137    0.073529    17
19     w2v2-large + Transformer  8f532           random    long_pause      -0.636673   -0.041532   -0.027957   31
19     w2v2-large + Transformer  8f532           random    long_pause_noi  -0.297631   0.321774    0.260215    31
19     w2v2-large + Transformer  8f532           random    no_pause        -0.637850   0.017339    -0.002151   31
19     w2v2-large + Transformer  8f532           random    original        -0.643675   -0.033468   -0.019355   31
19     w2v2-large + Transformer  91caa           random    long_pause      0.146177    0.307692    0.256410    13
19     w2v2-large + Transformer  91caa           random    long_pause_noi  -0.045862   -0.197802   -0.102564   13
19     w2v2-large + Transformer  91caa           random    no_pause        0.039386    0.274725    0.230769    13
19     w2v2-large + Transformer  91caa           random    original        -0.002926   0.258242    0.205128    13
19     w2v2-large + Transformer  d81da           random    long_pause      0.673222    0.776683    0.719577    28
19     w2v2-large + Transformer  d81da           random    long_pause_noi  -0.748160   -0.702244   -0.523810   28
19     w2v2-large + Transformer  d81da           random    no_pause        0.935326    0.949644    0.846561    28
19     w2v2-large + Transformer  d81da           random    original        0.922671    0.955665    0.862434    28
19     w2v2-large + Transformer  6c11c           reverse   long_pause      -0.440962   -0.134804   -0.102941   17
19     w2v2-large + Transformer  6c11c           reverse   long_pause_noi  -0.727295   0.127451    0.176471    17
19     w2v2-large + Transformer  6c11c           reverse   no_pause        0.111385    -0.022059   -0.014706   17
19     w2v2-large + Transformer  6c11c           reverse   original        0.421719    0.154412    0.117647    17
19     w2v2-large + Transformer  78aec           reverse   long_pause      -0.033196   -0.158426   -0.101734   31
19     w2v2-large + Transformer  78aec           reverse   long_pause_noi  -0.280438   -0.424824   -0.227278   31
19     w2v2-large + Transformer  78aec           reverse   no_pause        -0.100856   -0.179617   -0.140696   31
19     w2v2-large + Transformer  78aec           reverse   original        -0.134953   -0.238749   -0.140696   31
19     w2v2-large + Transformer  83aed           reverse   long_pause      -0.394024   0.112745    0.044118    17
19     w2v2-large + Transformer  83aed           reverse   long_pause_noi  -0.624857   0.085784    0.073529    17
19     w2v2-large + Transformer  83aed           reverse   no_pause        -0.181742   -0.071078   -0.073529   17
19     w2v2-large + Transformer  83aed           reverse   original        0.266051    0.218137    0.132353    17
19     w2v2-large + Transformer  8f532           reverse   long_pause      -0.392973   -0.357950   -0.264069   31
19     w2v2-large + Transformer  8f532           reverse   long_pause_noi  0.891180    0.901130    0.727273    31
19     w2v2-large + Transformer  8f532           reverse   no_pause        -0.277174   -0.441889   -0.307359   31
19     w2v2-large + Transformer  8f532           reverse   original        -0.400188   -0.456013   -0.333333   31
19     w2v2-large + Transformer  91caa           reverse   long_pause      0.010015    0.049451    -0.025641   13
19     w2v2-large + Transformer  91caa           reverse   long_pause_noi  -0.220493   -0.093407   -0.076923   13
19     w2v2-large + Transformer  91caa           reverse   no_pause        0.068993    0.142857    0.051282    13
19     w2v2-large + Transformer  91caa           reverse   original        0.223685    0.126374    0.051282    13
19     w2v2-large + Transformer  d81da           reverse   long_pause      0.402469    0.734347    0.672898    28
19     w2v2-large + Transformer  d81da           reverse   long_pause_noi  -0.574039   -0.795999   -0.640855   28
19     w2v2-large + Transformer  d81da           reverse   no_pause        0.521051    0.736265    0.651536    28
19     w2v2-large + Transformer  d81da           reverse   original        0.570121    0.748870    0.667557    28
19     w2v2-large + Transformer  6c11c           forward   long_pause      0.531285    0.307787    0.214024    17
19     w2v2-large + Transformer  6c11c           forward   long_pause_noi  0.917761    0.803188    0.656831    17
19     w2v2-large + Transformer  6c11c           forward   no_pause        0.015802    -0.053955   -0.036901   17
19     w2v2-large + Transformer  6c11c           forward   original        -0.203333   -0.315144   -0.243544   17
19     w2v2-large + Transformer  78aec           forward   long_pause      0.912883    0.063710    0.083871    31
19     w2v2-large + Transformer  78aec           forward   long_pause_noi  0.887338    -0.170565   -0.182796   31
19     w2v2-large + Transformer  78aec           forward   no_pause        0.912113    -0.054032   -0.058065   31
19     w2v2-large + Transformer  78aec           forward   original        0.919431    -0.057258   -0.066667   31
19     w2v2-large + Transformer  83aed           forward   long_pause      -0.058459   -0.041667   -0.014706   17
19     w2v2-large + Transformer  83aed           forward   long_pause_noi  0.184635    0.274510    0.220588    17
19     w2v2-large + Transformer  83aed           forward   no_pause        -0.315911   -0.286765   -0.132353   17
19     w2v2-large + Transformer  83aed           forward   original        -0.464047   -0.357843   -0.220588   17
19     w2v2-large + Transformer  8f532           forward   long_pause      0.210224    -0.269169   -0.199134   31
19     w2v2-large + Transformer  8f532           forward   long_pause_noi  0.845518    0.874496    0.696970    31
19     w2v2-large + Transformer  8f532           forward   no_pause        0.374567    -0.277240   -0.194805   31
19     w2v2-large + Transformer  8f532           forward   original        0.222768    -0.296610   -0.207792   31
19     w2v2-large + Transformer  91caa           forward   long_pause      0.719703    0.170330    0.025641    13
19     w2v2-large + Transformer  91caa           forward   long_pause_noi  0.649988    0.038462    0.000000    13
19     w2v2-large + Transformer  91caa           forward   no_pause        0.775823    0.258242    0.205128    13
19     w2v2-large + Transformer  91caa           forward   original        0.797252    0.335165    0.205128    13
19     w2v2-large + Transformer  d81da           forward   long_pause      0.223953    0.631781    0.546667    28
19     w2v2-large + Transformer  d81da           forward   long_pause_noi  -0.674547   -0.287671   -0.226667   28
19     w2v2-large + Transformer  d81da           forward   no_pause        0.352100    0.596164    0.504000    28
19     w2v2-large + Transformer  d81da           forward   original        0.402209    0.617534    0.530667    28
23     w2v2-large + BiLSTM       6c11c           random    long_pause      -0.379300   -0.335784   -0.176471   17
23     w2v2-large + BiLSTM       6c11c           random    long_pause_noi  -0.397651   -0.720588   -0.558824   17
23     w2v2-large + BiLSTM       6c11c           random    no_pause        -0.292166   -0.105392   -0.058824   17
23     w2v2-large + BiLSTM       6c11c           random    original        -0.329550   -0.156863   -0.073529   17
23     w2v2-large + BiLSTM       78aec           random    long_pause      0.406349    0.609739    0.508073    31
23     w2v2-large + BiLSTM       78aec           random    long_pause_noi  -0.054195   0.282085    0.219591    31
23     w2v2-large + BiLSTM       78aec           random    no_pause        0.506714    0.740800    0.585576    31
23     w2v2-large + BiLSTM       78aec           random    original        0.469875    0.738381    0.576965    31
23     w2v2-large + BiLSTM       83aed           random    long_pause      -0.352546   0.252451    0.250000    17
23     w2v2-large + BiLSTM       83aed           random    long_pause_noi  -0.321682   -0.038013   -0.066421   17
23     w2v2-large + BiLSTM       83aed           random    no_pause        -0.239060   0.455882    0.382353    17
23     w2v2-large + BiLSTM       83aed           random    original        -0.315311   0.375000    0.308824    17
23     w2v2-large + BiLSTM       8f532           random    long_pause      -0.610636   0.234677    0.156989    31
23     w2v2-large + BiLSTM       8f532           random    long_pause_noi  -0.198205   0.399194    0.307527    31
23     w2v2-large + BiLSTM       8f532           random    no_pause        -0.637051   0.140726    0.088172    31
23     w2v2-large + BiLSTM       8f532           random    original        -0.671549   -0.121371   -0.109677   31
23     w2v2-large + BiLSTM       91caa           random    long_pause      0.260753    0.214286    0.179487    13
23     w2v2-large + BiLSTM       91caa           random    long_pause_noi  0.031527    -0.335165   -0.153846   13
23     w2v2-large + BiLSTM       91caa           random    no_pause        0.348303    0.527473    0.435897    13
23     w2v2-large + BiLSTM       91caa           random    original        0.168301    0.098901    0.128205    13
23     w2v2-large + BiLSTM       d81da           random    long_pause      0.530937    0.615216    0.455026    28
23     w2v2-large + BiLSTM       d81da           random    long_pause_noi  -0.733781   -0.660646   -0.492063   28
23     w2v2-large + BiLSTM       d81da           random    no_pause        0.923606    0.985222    0.931217    28
23     w2v2-large + BiLSTM       d81da           random    original        0.916061    0.982485    0.915344    28
23     w2v2-large + BiLSTM       6c11c           reverse   long_pause      -0.531024   -0.313725   -0.220588   17
23     w2v2-large + BiLSTM       6c11c           reverse   long_pause_noi  -0.764308   0.044118    0.117647    17
23     w2v2-large + BiLSTM       6c11c           reverse   no_pause        0.063251    0.002451    -0.014706   17
23     w2v2-large + BiLSTM       6c11c           reverse   original        0.072040    -0.026961   -0.044118   17
23     w2v2-large + BiLSTM       78aec           reverse   long_pause      -0.051355   -0.073865   -0.028139   31
23     w2v2-large + BiLSTM       78aec           reverse   long_pause_noi  -0.322626   -0.434107   -0.231607   31
23     w2v2-large + BiLSTM       78aec           reverse   no_pause        -0.015837   -0.075681   -0.054114   31
23     w2v2-large + BiLSTM       78aec           reverse   original        -0.016350   -0.061150   -0.036797   31
23     w2v2-large + BiLSTM       83aed           reverse   long_pause      0.476659    0.612745    0.470588    17
23     w2v2-large + BiLSTM       83aed           reverse   long_pause_noi  -0.634507   -0.137255   -0.088235   17
23     w2v2-large + BiLSTM       83aed           reverse   no_pause        0.605939    0.178922    0.102941    17
23     w2v2-large + BiLSTM       83aed           reverse   original        0.809853    0.460784    0.367647    17
23     w2v2-large + BiLSTM       8f532           reverse   long_pause      0.308323    -0.186844   -0.142857   31
23     w2v2-large + BiLSTM       8f532           reverse   long_pause_noi  0.914044    0.917272    0.761905    31
23     w2v2-large + BiLSTM       8f532           reverse   no_pause        0.093263    -0.458434   -0.333333   31
23     w2v2-large + BiLSTM       8f532           reverse   original        -0.070592   -0.510089   -0.380952   31
