block_s,dataset,train,train_label,pair,base_pair,mode,variant,case_dir,rel_path,global_cr_PCC,global_cr_SRCC,global_cr_KTAU,global_cr_n,block_cr_PCC,block_cr_SRCC,block_cr_KTAU,block_cr_n
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys83aed/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys83aed/long_pause_noise,0.8352881689293695,0.7526315789473684,0.6491228070175439,19,0.2996849503179003,0.23986740290587313,0.16587458606382732,193
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys83aed/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys83aed/no_pause,0.5886360624779149,0.3192982456140351,0.21637426900584794,19,0.18204234663680233,0.11050150262944244,0.07359925004564224,193
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys83aed/original,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys83aed/original,0.6316869578428468,0.4140350877192982,0.2982456140350877,19,0.07567174517140349,0.0690755595690432,0.04453528193452526,193
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/long_pause,0.9867696885682495,0.884387351778656,0.7312252964426879,23,0.6348745097565818,0.5847349964848959,0.42861040239323733,186
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/long_pause_noise,0.9722276309267577,0.8438735177865613,0.6996047430830039,23,0.6171731192687853,0.644186029685422,0.46599948883016806,186
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/no_pause,0.9844539222483528,0.8952569169960475,0.7628458498023716,23,0.7503195863888578,0.6812292469741553,0.4997847481322789,186
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/original,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys8f532/original,0.9519494253368165,0.8517786561264822,0.7154150197628459,23,0.7626970153180885,0.6780346429025311,0.4886415398010564,186
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/long_pause,0.9360150000175768,0.8970588235294116,0.7833333333333333,16,0.18262280377630502,0.16536440303820063,0.11567598483860336,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/long_pause_noise,0.938888405569105,0.538235294117647,0.41666666666666663,16,0.31324716951728343,0.32550692117802815,0.22267680750765173,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/no_pause,0.9648687898133947,0.788235294117647,0.6666666666666667,16,0.26608887091028494,0.22196605693214222,0.15001935121769117,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/original,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sys91caa/original,0.9179602261315596,0.8617647058823529,0.7666666666666667,16,0.1355852325565595,0.21955400646092074,0.1517158022181446,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/long_pause,0.5295280855040023,0.6047430830039526,0.45454545454545453,22,0.4167128422063368,0.377584192960715,0.28689373729292517,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/long_pause_noise,0.8034674343925432,0.7425183512140034,0.6277056277056278,22,0.39537145407819396,0.4734035051080161,0.3361268872803815,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/no_pause,0.8596744567369399,0.89158667419537,0.7402597402597402,22,0.7110041653475399,0.6690162799113072,0.4700815139456257,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/original,dialogue_block1/bvcc/train26/rand_dlg_sys6c11c__sysd81da/original,0.8414457053744405,0.9232072275550537,0.774891774891775,22,0.7184283631106887,0.6642335203099223,0.47442263610607344,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys83aed,dlg_sys78aec__sys83aed,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/long_pause,0.32530107045160195,0.4104347826086956,0.34057971014492755,24,0.6284734701255232,0.5237911950633894,0.36821953696134035,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys83aed,dlg_sys78aec__sys83aed,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/long_pause_noise,0.4239834703298474,0.5252173913043477,0.4565217391304348,24,0.5719690719402566,0.540946169461347,0.3777671620472319,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys83aed,dlg_sys78aec__sys83aed,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/no_pause,0.6152567939742272,0.4556521739130434,0.36231884057971014,24,0.7800632072665075,0.6700172596063872,0.47478806251778505,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys83aed,dlg_sys78aec__sys83aed,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/original,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys83aed/original,0.7768823697939934,0.5626086956521739,0.48550724637681164,24,0.812379323937072,0.7120275811608197,0.514431011097151,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys91caa,dlg_sys78aec__sys91caa,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/long_pause,0.5603153753613473,0.4270676691729323,0.3368421052631579,20,0.6585569500445436,0.46003431493554964,0.3293369990466539,192
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys91caa,dlg_sys78aec__sys91caa,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/long_pause_noise,0.8275574064351265,0.8601503759398496,0.7263157894736842,20,0.6113765759685166,0.5278034904731189,0.38088785521652313,192
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys91caa,dlg_sys78aec__sys91caa,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/no_pause,0.8492061102892241,0.8616541353383457,0.7368421052631579,20,0.847984895466883,0.6541723326796148,0.477665779271244,192
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sys91caa,dlg_sys78aec__sys91caa,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/original,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sys91caa/original,0.8518528753686516,0.8105263157894737,0.6631578947368422,20,0.7245144182675305,0.6637059648334394,0.4827121368407254,192
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sysd81da,dlg_sys78aec__sysd81da,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/long_pause,0.9075569497936903,0.9154616240266963,0.8068965517241379,30,0.1162257495929159,0.19216244773881244,0.1330485758603148,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sysd81da,dlg_sys78aec__sysd81da,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/long_pause_noise,0.9454281964417536,0.985761957730812,0.9172413793103448,30,0.4542926506193408,0.41441841515198996,0.2890421239156944,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sysd81da,dlg_sys78aec__sysd81da,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/no_pause,0.9581420354017245,0.9483870967741934,0.8206896551724139,30,0.19112046166772922,0.17871182597377636,0.12030841316860563,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys78aec__sysd81da,dlg_sys78aec__sysd81da,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/original,dialogue_block1/bvcc/train26/rand_dlg_sys78aec__sysd81da/original,0.9337850410394372,0.789098998887653,0.632183908045977,30,0.1432696814801448,0.19629298856988997,0.1401662690101419,188
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sys91caa,dlg_sys83aed__sys91caa,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/long_pause,0.5263425976616171,0.5911764705882353,0.48333333333333334,16,0.2210449288821241,0.209101762535164,0.15497097826295686,185
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sys91caa,dlg_sys83aed__sys91caa,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/long_pause_noise,0.6992486457780202,0.4205882352941176,0.31666666666666665,16,0.43475578163546935,0.4040031713567841,0.2781970519040584,185
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sys91caa,dlg_sys83aed__sys91caa,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/no_pause,0.7106242520473709,0.6323529411764706,0.5,16,0.20838188197785568,0.17336093442670744,0.11799914127551901,185
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sys91caa,dlg_sys83aed__sys91caa,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/original,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sys91caa/original,0.8358455533201432,0.5676470588235295,0.43333333333333335,16,0.06255033522641054,0.12532713163097653,0.08518460327073125,185
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/long_pause,0.5850887652509743,0.6531620553359684,0.47035573122529645,23,0.3832374224637579,0.2734558071078153,0.2087981949392806,191
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/long_pause_noise,0.4081944198581402,0.5810276679841897,0.4308300395256917,23,0.29593046352752894,0.3539428549410028,0.24071635032112318,191
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/no_pause,0.7383179101767476,0.8033596837944664,0.6758893280632412,23,0.7970767095722713,0.6628119779688327,0.4646202295499745,191
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/original,dialogue_block1/bvcc/train26/rand_dlg_sys83aed__sysd81da/original,0.7189951010314637,0.717391304347826,0.6126482213438735,23,0.8268156976709558,0.7049872383871874,0.49802025573328373,191
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/long_pause,0.7422368945856082,0.8770161290322582,0.724731182795699,31,0.3018252571325798,0.29232395470013406,0.1971003417565055,183
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/long_pause_noise,0.9294051713404379,0.9528225806451615,0.8795698924731183,31,0.5493900873732117,0.4093975181258932,0.28489471284275447,183
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/no_pause,0.6348074865615173,0.7201612903225807,0.6086021505376346,31,0.29200426903318316,0.3100241065322209,0.21338069996439726,183
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/original,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys78aec/original,0.6085861657084166,0.7588709677419356,0.6430107526881721,31,0.3020862034063666,0.3162573674401512,0.2212044552194654,183
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/long_pause,0.7769651608703104,0.7786561264822135,0.6047430830039525,23,0.7891621722609256,0.6890589743729072,0.5007746867287167,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/long_pause_noise,0.7840567024727603,0.8517786561264822,0.6837944664031621,23,0.7221572207382267,0.700186881076074,0.5063161880254784,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/no_pause,0.8612868366622961,0.9308300395256918,0.7944664031620553,23,0.8939143684085407,0.7574414857128006,0.5501439502552463,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/original,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys83aed/original,0.8928916143370557,0.933794466403162,0.7944664031620553,23,0.8994718827161993,0.7436190368942605,0.5351208362898018,182
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/long_pause,0.9251850441481955,0.8596491228070176,0.7894736842105262,19,0.8034735263811976,0.6626920030539675,0.49237283701689777,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/long_pause_noise,0.9310571507793034,0.9157894736842105,0.8128654970760234,19,0.7340108396810163,0.6783958972731795,0.49498428863945115,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/no_pause,0.9691627290746158,0.9228070175438597,0.8362573099415204,19,0.8865971193864677,0.7100879490875649,0.5170574779525541,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/original,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sys91caa/original,0.9586765178592715,0.9017543859649122,0.8011695906432749,19,0.7859863538269192,0.7396565642005921,0.5434373175453977,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/long_pause,0.6960718647616431,0.8172413793103447,0.6551724137931033,29,0.282099601511492,0.3698501212114157,0.25163006274603306,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/long_pause_noise,0.8303583031469465,0.8901477832512312,0.7931034482758619,29,0.4829516864480099,0.46833476136004687,0.32723489737338773,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/no_pause,0.9510387444571766,0.8359605911330047,0.6748768472906402,29,0.34204033250657634,0.3365138593061704,0.22718535702031814,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/original,dialogue_block1/bvcc/train26/rand_dlg_sys8f532__sysd81da/original,0.9503075201291772,0.9103448275862068,0.7586206896551723,29,0.39267690432733693,0.46510104933863894,0.3343992488810824,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/long_pause,dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/long_pause,0.9107320108516214,0.8183694530443757,0.7647058823529412,18,0.48681065518140065,0.2758961725716016,0.22332894010995108,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/long_pause_noise,dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/long_pause_noise,0.8815403099602205,0.9091847265221877,0.8169934640522877,18,0.4297909811044475,0.38542952175514217,0.2751105469682787,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/no_pause,dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/no_pause,0.944455374849594,0.8926728586171312,0.8169934640522877,18,0.8334277863064159,0.7024249934684895,0.49898570094337596,181
1,bvcc,26,w2v2-base + Conv,rand_dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/original,dialogue_block1/bvcc/train26/rand_dlg_sys91caa__sysd81da/original,0.9450726845582162,0.8534571723426212,0.803921568627451,18,0.7398949376458109,0.7058428731915398,0.5089641518671899,181
1,bvcc,26,w2v2-base + Conv,rev_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rev_dlg_sys6c11c__sys78aec/long_pause,dialogue_block1/bvcc/train26/rev_dlg_sys6c11c__sys78aec/long_pause,0.392314379332804,0.3132411067193676,0.2648221343873518,23,0.5576388812707556,0.5251930555042951,0.3778165099152363,182
1,bvcc,26,w2v2-base + Conv,rev_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train26/rev_dlg_sys6c11c__sys78aec/long_pause_noise,dialogue_block1/bvcc/train26/rev_dlg_sys6c11c__sys78aec/long_pause_noise,0.670969892345714,0.41600790513833996,0.3438735177865613,23,0.5644857906237167,0.5842362225340331,0.4143470051255143,182
